mashup_id,api_id,split
3169,22524,train
3170,421,train
3170,294,train
3170,1569,train
3170,1547,train
3171,241,train
3172,445,train
3172,21899,train
3172,961,train
3173,23026,train
3174,3832,train
3175,294,train
3175,5624,train
3176,241,train
3177,241,train
3177,3893,train
3177,21863,train
3178,377,train
3178,294,train
3178,1547,train
3178,1261,train
3179,331,train
3179,294,train
3179,22524,train
3181,241,train
3181,165,train
3182,241,train
3182,294,train
3182,948,train
3182,923,train
3183,191,train
3184,377,train
3184,241,train
3184,421,train
3184,294,train
3184,1302,train
3184,925,train
3184,22763,train
3184,237,train
3185,3889,train
3186,504,train
3187,22325,train
3187,1203,train
3188,21934,train
3189,294,train
3190,21899,train
3190,22438,train
3190,241,train
3190,22322,train
3190,5717,train
3190,3950,train
3190,203,train
3191,430,train
3191,294,train
3191,1302,train
3192,294,train
3192,5621,train
3192,1606,train
3192,922,train
3193,943,train
3193,241,train
3193,165,train
3193,22322,train
3193,963,train
3193,2884,train
3193,6618,train
3193,394,train
3193,294,train
3193,3744,train
3193,1576,train
3193,925,train
3193,3950,train
3193,5631,train
3193,1291,train
3193,1539,train
3193,5613,train
3194,241,train
3194,956,train
3194,294,train
3194,1576,train
3194,237,train
3195,377,train
3195,241,train
3195,67,train
3195,430,train
3195,363,train
3195,394,train
3195,294,train
3195,867,train
3195,1291,train
3196,241,train
3197,331,train
3197,203,train
3198,203,train
3199,241,train
3200,241,train
3201,1291,train
3202,23542,train
3202,421,train
3202,2765,train
3202,533,train
3202,161,train
3202,1569,train
3202,867,train
3203,421,train
3203,482,train
3204,294,train
3204,482,train
3205,241,train
3205,23290,train
3206,331,train
3206,67,train
3206,299,train
3206,237,train
3207,241,train
3208,241,train
3209,2001,train
3210,21965,train
3211,377,train
3211,1339,train
3212,241,train
3213,963,train
3214,1610,train
3214,294,train
3215,294,train
3216,1262,train
3217,377,train
3217,964,train
3217,241,train
3217,331,train
3217,130,train
3218,22524,train
3218,23026,train
3219,241,train
3219,331,train
3219,421,train
3220,241,train
3221,241,train
3222,191,train
3222,22438,train
3223,482,train
3224,241,train
3224,294,train
3225,294,train
3225,482,train
3226,241,train
3226,294,train
3226,23038,train
3227,377,train
3227,294,train
3227,237,train
3228,2279,train
3229,241,train
3230,445,train
3230,22392,train
3230,961,train
3230,1566,train
3231,191,train
3231,294,train
3231,283,train
3231,869,train
3232,445,train
3233,21899,train
3234,331,train
3235,6452,train
3236,241,train
3236,331,train
3236,67,train
3236,1550,train
3237,377,train
3237,241,train
3238,22980,train
3239,241,train
3239,6452,train
3240,241,train
3240,2750,train
3241,331,train
3242,294,train
3242,22823,train
3243,241,train
3244,23532,train
3245,23290,train
3246,294,train
3247,430,train
3247,3893,train
3248,445,train
3248,21899,train
3248,294,train
3248,2747,train
3249,22901,train
3249,331,train
3249,294,train
3250,6463,train
3250,2747,train
3251,2624,train
3252,377,train
3252,964,train
3252,82,train
3252,67,train
3252,294,train
3252,23482,train
3252,1693,train
3252,161,train
3252,6470,train
3252,1569,train
3252,2622,train
3252,23103,train
3252,959,train
3252,231,train
3252,258,train
3253,294,train
3254,377,train
3254,421,train
3254,294,train
3255,939,train
3256,241,train
3256,331,train
3256,23012,train
3257,241,train
3258,241,train
3259,21899,train
3259,241,train
3259,21965,train
3260,3335,train
3260,1230,train
3260,3736,train
3261,22367,train
3262,241,train
3263,294,train
3264,282,train
3265,6452,train
3267,294,train
3268,294,train
3269,191,train
3270,377,train
3270,241,train
3270,331,train
3270,2001,train
3270,1302,train
3271,445,train
3271,67,train
3272,445,train
3272,331,train
3272,961,train
3272,22547,train
3272,5932,train
3272,2724,train
3272,1259,train
3273,1997,train
3274,1566,train
3275,21899,train
3275,421,train
3275,21965,train
3275,294,train
3275,1533,train
3275,1291,train
3276,241,train
3276,161,train
3277,67,train
3277,2277,train
3279,23236,train
3280,22438,train
3280,23026,train
3281,2884,train
3281,237,train
3281,6452,train
3282,377,train
3283,241,train
3283,1298,train
3283,21965,train
3283,294,train
3283,21878,train
3284,377,train
3284,241,train
3284,294,train
3285,241,train
3286,241,train
3286,22953,train
3287,241,train
3287,430,train
3287,1302,train
3287,449,train
3288,22438,train
3288,22901,train
3288,331,train
3288,1555,train
3288,203,train
3289,191,train
3290,241,train
3291,294,train
3292,445,train
3292,21899,train
3292,241,train
3293,67,train
3293,966,train
3294,23328,train
3295,294,train
3295,948,train
3295,23038,train
3295,1547,train
3295,22823,train
3296,421,train
3296,7737,train
3297,21965,train
3298,2884,train
3298,2622,train
3299,421,train
3299,294,train
3299,1569,train
3299,1547,train
3300,241,train
3300,1576,train
3301,67,train
3301,294,train
3301,231,train
3301,1547,train
3301,22823,train
3303,331,train
3303,67,train
3303,130,train
3303,43,train
3303,1605,train
3304,241,train
3305,241,train
3306,294,train
3306,2346,train
3307,294,train
3308,445,train
3308,241,train
3308,331,train
3308,67,train
3309,1554,train
3309,5155,train
3310,7737,train
3311,21986,train
3312,294,train
3313,1540,train
3314,294,train
3315,241,train
3315,237,train
3315,23290,train
3316,23537,train
3316,294,train
3316,1560,train
3316,1547,train
3317,267,train
3319,241,train
3319,430,train
3320,421,train
3320,294,train
3321,241,train
3321,294,train
3322,5155,train
3323,294,train
3324,237,train
3324,5155,train
3325,2881,train
3325,4019,train
3326,241,train
3326,23038,train
3327,294,train
3328,21899,train
3329,241,train
3329,925,train
3330,377,train
3330,241,train
3331,445,train
3332,241,train
3333,1201,train
3334,377,train
3334,964,train
3334,1298,train
3335,377,train
3335,147,train
3336,241,train
3336,6452,train
3337,294,train
3338,241,train
3339,241,train
3339,1239,train
3340,511,train
3341,377,train
3341,21968,train
3341,22438,train
3341,241,train
3341,331,train
3341,294,train
3341,934,train
3341,1550,train
3341,23038,train
3341,231,train
3341,1547,train
3341,23290,train
3342,241,train
3342,2753,train
3343,1618,train
3343,445,train
3343,21899,train
3343,3756,train
3343,3952,train
3343,21965,train
3343,3728,train
3344,241,train
3344,23290,train
3344,203,train
3345,3753,train
3345,5717,train
3346,1200,train
3347,377,train
3347,191,train
3347,294,train
3347,2603,train
3347,449,train
3348,241,train
3348,331,train
3349,445,train
3349,22438,train
3349,394,train
3349,23038,train
3349,381,train
3349,22879,train
3350,241,train
3350,23026,train
3350,3937,train
3351,331,train
3352,165,train
3353,241,train
3353,294,train
3354,445,train
3354,21899,train
3355,241,train
3356,377,train
3356,959,train
3357,294,train
3358,377,train
3358,445,train
3358,331,train
3358,23079,train
3358,421,train
3359,515,train
3360,377,train
3360,191,train
3360,331,train
3360,294,train
3360,23482,train
3360,22879,train
3361,241,train
3362,241,train
3362,430,train
3362,394,train
3362,21965,train
3362,22980,train
3362,2882,train
3362,161,train
3362,237,train
3362,1291,train
3362,23296,train
3363,294,train
3364,449,train
3365,1278,train
3367,241,train
3367,294,train
3368,331,train
3368,67,train
3368,923,train
3369,23038,train
3369,161,train
3370,241,train
3370,430,train
3370,2649,train
3371,294,train
3371,1260,train
3372,241,train
3372,959,train
3373,377,train
3373,241,train
3374,5751,train
3375,23030,train
3376,294,train
3376,883,train
3376,1547,train
3377,936,train
3377,241,train
3377,331,train
3377,430,train
3377,294,train
3377,1302,train
3377,1615,train
3377,449,train
3377,22702,train
3377,23290,train
3378,241,train
3378,2750,train
3379,2662,train
3380,377,train
3380,294,train
3381,241,train
3381,923,train
3382,1349,train
3383,331,train
3384,1560,train
3384,482,train
3385,241,train
3386,925,train
3387,930,train
3387,241,train
3388,1271,train
3389,294,train
3390,241,train
3390,1955,train
3390,925,train
3390,21690,train
3391,23221,train
3391,956,train
3391,294,train
3391,1554,train
3392,1555,train
3393,241,train
3393,294,train
3393,203,train
3394,950,train
3395,377,train
3395,7738,train
3396,421,train
3397,377,train
3397,22322,train
3398,445,train
3398,299,train
3399,241,train
3400,294,train
3400,23215,train
3401,241,train
3401,299,train
3401,934,train
3402,23026,train
3402,3937,train
3403,241,train
3403,294,train
3404,939,train
3404,3734,train
3404,294,train
3404,1559,train
3405,294,train
3405,926,train
3406,377,train
3407,22906,train
3408,241,train
3409,241,train
3409,1615,train
3410,930,train
3410,130,train
3411,22438,train
3412,294,train
3412,923,train
3413,23026,train
3413,3937,train
3414,5886,train
3414,1539,train
3415,1291,train
3416,1282,train
3416,961,train
3417,299,train
3417,1200,train
3418,299,train
3418,1266,train
3419,294,train
3420,331,train
3420,21629,train
3421,67,train
3421,23215,train
3422,241,train
3422,165,train
3422,1579,train
3422,1897,train
3423,421,train
3423,22640,train
3424,294,train
3424,1189,train
3424,7713,train
2665,241,train
3425,377,train
3425,449,train
3426,1266,train
3427,241,train
3427,1533,train
3427,23038,train
3428,22204,train
3428,241,train
3428,526,train
3429,241,train
3430,3942,train
3431,1291,train
3432,377,train
3433,21899,train
3433,961,train
3433,22547,train
3434,377,train
3435,294,train
3435,526,train
3436,241,train
3436,21965,train
3437,445,train
3437,943,train
3437,22438,train
3437,241,train
3437,22901,train
3437,950,train
3437,394,train
3437,3316,train
3437,529,train
3437,1566,train
3437,1576,train
3437,237,train
3438,67,train
3438,22762,train
3438,5155,train
3439,964,train
3439,5024,train
3439,1701,train
3440,377,train
3440,241,train
3440,331,train
3440,23026,train
3441,5824,train
3442,241,train
3443,241,train
3444,2630,train
3445,241,train
3446,191,train
3447,21899,train
3448,241,train
3448,430,train
3448,925,train
3449,331,train
3450,241,train
3451,5637,train
3452,241,train
3453,943,train
3453,22438,train
3453,22901,train
3453,394,train
3453,294,train
3453,23482,train
3453,3276,train
3453,4997,train
3454,1579,train
3454,3942,train
3455,948,train
3456,3838,train
3457,241,train
3458,21899,train
3459,377,train
3459,331,train
3459,22524,train
3460,294,train
3460,23119,train
3461,241,train
3461,294,train
3462,1230,train
3464,114,train
3465,1559,train
3466,294,train
3467,3732,train
3467,3942,train
3467,22224,train
3467,3991,train
3468,241,train
3468,1576,train
3468,23026,train
3469,294,train
3470,5637,train
3471,23384,train
3472,241,train
3472,5637,train
3473,21899,train
3474,377,train
3474,22322,train
3475,21965,train
3475,23038,train
3477,707,train
3478,23447,train
3478,2884,train
3478,421,train
3478,294,train
3478,21678,train
3479,445,train
3479,241,train
3479,961,train
3479,6135,train
3480,299,train
3481,331,train
3481,67,train
3481,5591,train
3481,449,train
3481,237,train
3482,445,train
3483,22438,train
3484,4729,train
3485,1559,train
3486,21899,train
3487,363,train
3487,294,train
3488,964,train
3488,299,train
3488,21733,train
3488,421,train
3488,1226,train
3488,433,train
3489,23026,train
3489,3937,train
3490,241,train
3491,1208,train
3491,22814,train
3492,331,train
3492,85,train
3492,934,train
3492,22325,train
3492,22817,train
3492,1997,train
3492,21657,train
3492,3824,train
3492,4156,train
3492,7739,train
3492,779,train
3492,1587,train
3492,206,train
3493,241,train
3494,445,train
3494,196,train
3495,22116,train
3496,294,train
3496,237,train
3496,4158,train
3497,5637,train
3498,241,train
3498,925,train
3499,377,train
3499,294,train
3501,377,train
3501,421,train
3501,6470,train
3501,1569,train
3501,433,train
3501,2616,train
3502,22901,train
3502,926,train
3503,23026,train
3504,5619,train
3505,1278,train
3506,948,train
3507,23026,train
3507,3937,train
3508,930,train
3510,3732,train
3510,22224,train
3448,449,train
3511,377,train
3511,21968,train
3511,191,train
3511,22438,train
3511,331,train
3511,421,train
3511,23482,train
3512,241,train
3513,241,train
3514,294,train
3514,1554,train
3514,237,train
3515,241,train
3515,237,train
3516,377,train
3516,241,train
3516,331,train
3516,67,train
3517,377,train
3517,241,train
3517,331,train
3517,72,train
3518,241,train
3520,5619,train
3521,241,train
3522,294,train
3523,331,train
3523,294,train
3523,1289,train
3524,383,train
3525,241,train
3526,23026,train
3526,3937,train
3527,241,train
3527,1579,train
3527,2649,train
3527,294,train
3528,294,train
3528,23038,train
3529,377,train
3530,22438,train
3530,22526,train
3531,445,train
3531,21899,train
3531,22879,train
3532,67,train
3533,954,train
3533,22980,train
3533,22325,train
3535,331,train
3536,1699,train
3536,23038,train
3536,1554,train
3536,237,train
3537,22322,train
3537,23221,train
3538,294,train
3538,886,train
3539,241,train
3540,377,train
3541,23026,train
3542,241,train
3543,23026,train
3543,3937,train
3544,5619,train
3545,377,train
3546,559,train
3546,923,train
3546,22948,train
3546,21880,train
3546,22419,train
3546,4707,train
3546,21690,train
3546,4011,train
3546,22913,train
3546,22443,train
3546,23387,train
3546,2336,train
3547,241,train
3548,241,train
3548,294,train
3549,445,train
3549,294,train
3550,22879,train
3551,5765,train
3552,294,train
3553,241,train
3553,3753,train
3555,925,train
3556,445,train
3556,21899,train
3557,241,train
3557,294,train
3558,294,train
3559,1203,train
3560,21968,train
3561,237,train
3562,241,train
3562,165,train
3563,331,train
3564,377,train
3564,241,train
3564,331,train
3564,1217,train
3565,22298,train
3566,282,train
3567,147,train
3568,241,train
3569,237,train
3571,21899,train
3571,1282,train
3572,331,train
3572,67,train
3573,241,train
3574,241,train
3575,471,train
3575,23221,train
3576,331,train
3577,241,train
3577,22322,train
3577,331,train
3577,67,train
3577,22524,train
3577,449,train
3577,237,train
3577,1291,train
3578,241,train
3578,963,train
3578,22980,train
3579,294,train
3580,241,train
3580,299,train
3581,237,train
3582,22524,train
3582,2603,train
3583,377,train
3583,294,train
3584,241,train
3585,241,train
3585,331,train
3586,394,train
3586,926,train
3586,1554,train
3587,1931,train
3588,67,train
3588,294,train
3588,23236,train
3589,2600,train
3590,241,train
3590,294,train
3591,241,train
3591,331,train
3592,1189,train
3592,64,train
3593,299,train
3593,294,train
3593,1547,train
3593,1260,train
3594,241,train
3594,3355,train
3595,471,train
3595,23221,train
3596,377,train
3596,241,train
3596,331,train
3596,23542,train
3596,294,train
3597,331,train
3597,2882,train
3597,1550,train
3597,22524,train
3597,1569,train
3597,23438,train
3597,449,train
3599,241,train
3599,363,train
3600,377,train
3600,956,train
3600,294,train
3601,241,train
3602,241,train
3602,331,train
3602,67,train
3602,966,train
3603,294,train
3604,241,train
3604,331,train
3605,445,train
3605,241,train
3605,22901,train
3605,331,train
3605,67,train
3605,23012,train
3605,294,train
3605,1291,train
3606,1931,train
3607,241,train
3608,445,train
3609,883,train
3609,23559,train
3610,445,train
3610,1282,train
3610,1545,train
3610,6476,train
3610,3835,train
3611,943,train
3612,377,train
3612,191,train
3613,241,train
3613,430,train
3613,363,train
3613,2772,train
3613,283,train
3614,1282,train
3615,1618,train
3615,3756,train
3615,3952,train
3615,421,train
3615,294,train
3615,535,train
3616,294,train
3616,237,train
3617,294,train
3617,21947,train
3618,377,train
3618,191,train
3618,331,train
3618,67,train
3618,421,train
3618,294,train
3618,23482,train
3619,377,train
3619,331,train
3619,23026,train
3620,377,train
3620,67,train
3620,22106,train
3621,241,train
3622,3736,train
3622,3942,train
3623,241,train
3624,1533,train
3626,445,train
3626,196,train
3627,165,train
3628,241,train
3628,2604,train
3629,67,train
3629,294,train
3630,324,train
3631,22322,train
3631,22901,train
3632,23482,train
3633,331,train
3634,241,train
3634,331,train
3635,241,train
3636,331,train
3636,294,train
3637,294,train
3638,241,train
3638,294,train
3639,241,train
3639,331,train
3639,1302,train
3639,449,train
3640,516,train
3640,1204,train
3641,67,train
3641,23183,train
3642,377,train
3642,241,train
3643,377,train
3643,22322,train
3626,523,train
3626,381,train
3644,241,train
3645,241,train
3645,2750,train
3646,1282,train
3646,1566,train
3647,294,train
3647,449,train
3648,324,train
3649,377,train
3649,294,train
3649,2881,train
3650,3363,train
3651,445,train
3651,331,train
3651,22762,train
3652,21965,train
3653,377,train
3653,7738,train
3654,294,train
3655,241,train
3655,294,train
3656,445,train
3656,21899,train
3656,331,train
3656,3747,train
3657,294,train
3658,1990,train
3659,1990,train
3660,377,train
3660,241,train
3661,241,train
3661,22322,train
3661,331,train
3661,430,train
3661,1302,train
3661,1615,train
3662,241,train
3662,22322,train
3662,1302,train
3663,377,train
3664,191,train
3664,294,train
3664,23482,train
3664,1560,train
3664,23313,train
3666,165,train
3666,23038,train
3667,299,train
3668,22298,train
3670,22807,train
3670,23038,train
3671,241,train
3672,241,train
3673,241,train
3673,1576,train
3674,241,train
3675,241,train
3675,421,train
3676,5,train
3678,241,train
3679,241,train
3680,21899,train
3681,886,train
3683,241,train
3683,294,train
3683,22480,train
3685,241,train
3686,22298,train
3687,22879,train
3688,21899,train
3689,241,train
3689,331,train
3689,394,train
3690,241,train
3691,67,train
3692,939,train
3692,943,train
3692,241,train
3692,331,train
3692,394,train
3693,241,train
3694,241,train
3694,925,train
3695,5,train
3696,5634,train
3697,241,train
3697,23221,train
3697,1298,train
3697,267,train
3697,1533,train
3698,241,train
3699,241,train
3699,165,train
3699,22322,train
3700,22298,train
3700,948,train
3701,23026,train
3702,21965,train
3703,241,train
3704,294,train
3705,331,train
3705,1569,train
3706,241,train
3706,430,train
3706,294,train
3707,445,train
3707,331,train
3708,294,train
3709,925,train
3710,377,train
3710,21968,train
3710,445,train
3710,191,train
3710,241,train
3710,22901,train
3710,331,train
3710,950,train
3710,421,train
3710,21764,train
3710,294,train
3710,22264,train
3710,6473,train
3710,1550,train
3710,1540,train
3710,2746,train
3710,23222,train
3710,449,train
3711,241,train
3711,926,train
3712,526,train
3713,445,train
3714,331,train
3714,950,train
3714,948,train
3715,241,train
3715,23298,train
3715,267,train
3716,294,train
3717,4014,train
3718,22671,train
3719,377,train
3719,294,train
3720,331,train
3721,241,train
3721,2622,train
3722,241,train
3724,377,train
3724,2877,train
3724,1298,train
3724,1302,train
3724,5009,train
3725,237,train
3725,482,train
3726,331,train
3727,241,train
3728,294,train
3729,241,train
3729,294,train
3730,331,train
3731,5162,train
3732,241,train
3732,331,train
3733,445,train
3733,21899,train
3733,22392,train
3733,363,train
3733,21965,train
3733,3747,train
3733,1533,train
3733,1566,train
3733,23086,train
3734,241,train
3735,294,train
3736,241,train
3736,331,train
3736,1302,train
3736,926,train
3737,241,train
3737,1699,train
3737,2622,train
3738,294,train
3739,22438,train
3739,956,train
3739,363,train
3739,294,train
3739,926,train
3740,377,train
3740,294,train
3740,1547,train
3741,241,train
3742,22671,train
3743,21965,train
3744,67,train
3744,421,train
3744,523,train
3744,23438,train
3745,925,train
3746,299,train
3748,241,train
3749,241,train
3750,331,train
3751,377,train
3751,21823,train
3752,241,train
3753,241,train
3753,22624,train
3754,22624,train
3755,377,train
3756,377,train
3757,964,train
3757,21899,train
3757,21965,train
3757,3728,train
3757,244,train
3758,21899,train
3758,130,train
3758,1566,train
3759,21965,train
3760,294,train
3761,1559,train
3762,241,train
3763,241,train
3763,421,train
3763,294,train
3763,22771,train
3764,377,train
3765,377,train
3765,21823,train
3766,377,train
3766,294,train
3766,6467,train
3768,22438,train
3768,241,train
3768,925,train
3769,964,train
3770,241,train
3771,377,train
3771,67,train
3772,331,train
3773,165,train
3774,445,train
3775,377,train
3775,21968,train
3775,936,train
3775,22438,train
3775,22901,train
3775,331,train
3775,23462,train
3775,1540,train
3775,3736,train
3775,21866,train
3775,1289,train
3776,294,train
3776,1554,train
3776,237,train
3777,294,train
3777,237,train
3778,22901,train
3778,23482,train
3779,241,train
3780,241,train
3781,331,train
3782,23139,train
3783,3736,train
3784,421,train
3784,294,train
3784,22771,train
3786,445,train
3786,21899,train
3786,23038,train
3787,241,train
3789,21899,train
3789,299,train
3790,377,train
3790,22438,train
3790,294,train
3791,421,train
3792,331,train
3792,925,train
3793,445,train
3793,22438,train
3793,331,train
3793,67,train
3793,966,train
3793,421,train
3793,22623,train
3793,22364,train
3793,5155,train
3794,241,train
3795,241,train
3796,363,train
3796,130,train
3797,67,train
3799,449,train
3800,445,train
3800,394,train
3800,926,train
3800,925,train
3801,165,train
3801,1545,train
3802,377,train
3802,2641,train
3802,6622,train
3802,22377,train
3802,1954,train
3802,22955,train
3802,934,train
3802,2616,train
3802,22611,train
3803,241,train
3803,165,train
3803,22322,train
3803,3726,train
3804,377,train
3804,363,train
3804,421,train
3804,1569,train
3805,241,train
3807,241,train
3808,23139,train
3809,241,train
3810,241,train
3811,331,train
3812,445,train
3812,21965,train
3812,527,train
3813,241,train
3814,1366,train
3815,377,train
3815,22204,train
3815,936,train
3815,241,train
3815,331,train
3815,23221,train
3815,6477,train
3815,430,train
3815,394,train
3815,2014,train
3815,934,train
3815,1302,train
3815,267,train
3815,1533,train
3815,1550,train
3815,23038,train
3815,1576,train
3815,5009,train
3815,3950,train
3815,22763,train
3815,449,train
3816,67,train
3817,241,train
3818,241,train
3819,1618,train
3819,3756,train
3819,244,train
3820,421,train
3820,433,train
3820,1366,train
3821,331,train
3823,241,train
3824,241,train
3824,963,train
3825,331,train
3826,241,train
3826,165,train
3826,513,train
3827,936,train
3827,241,train
3828,331,train
3828,421,train
3828,22762,train
3828,21678,train
3828,23438,train
3829,241,train
3831,377,train
3831,934,train
3832,67,train
3833,1369,train
3833,23026,train
3834,377,train
3834,445,train
3834,331,train
3834,67,train
3834,363,train
3834,130,train
3834,22759,train
3834,23103,train
3834,22648,train
3834,23236,train
3836,2749,train
3837,241,train
3837,4997,train
3838,23313,train
3839,191,train
3840,377,train
3841,241,train
3842,377,train
3842,294,train
3843,2649,train
3844,241,train
3845,299,train
3846,1545,train
3847,445,train
3847,331,train
3847,67,train
3847,22762,train
3848,241,train
3848,331,train
3848,1302,train
3849,191,train
3849,2881,train
3850,22415,train
3851,959,train
3851,237,train
3852,294,train
3853,2882,train
3853,23038,train
3853,1291,train
3853,4521,train
3853,1639,train
3853,202,train
3854,241,train
3855,241,train
3855,430,train
3855,1576,train
3856,3952,train
3857,331,train
3857,926,train
3858,241,train
3858,925,train
3859,241,train
3860,377,train
3860,2641,train
3860,299,train
3860,421,train
3861,241,train
3862,241,train
3862,1302,train
3863,377,train
3863,241,train
3863,954,train
3863,421,train
3863,294,train
3863,5594,train
3863,1615,train
3864,377,train
3865,1540,train
3866,2616,train
3867,2749,train
3868,2749,train
3869,442,train
3869,165,train
3870,21899,train
3871,331,train
3873,377,train
3873,241,train
3873,430,train
3873,449,train
3874,22762,train
3874,2730,train
3875,241,train
3876,294,train
3877,241,train
3877,2882,train
3878,331,train
3878,2226,train
3878,2622,train
3878,22780,train
3879,241,train
3880,241,train
3882,961,train
3883,3350,train
3883,2884,train
3883,2630,train
3883,954,train
3883,1958,train
3883,22325,train
3883,531,train
3883,530,train
3884,241,train
3885,241,train
3886,377,train
3887,241,train
3888,241,train
3889,430,train
3890,241,train
3890,3952,train
3891,377,train
3891,22438,train
3892,377,train
3893,22537,train
3894,241,train
3895,377,train
3895,23012,train
3895,449,train
3896,331,train
3897,5752,train
3898,22762,train
3898,2730,train
3899,331,train
3900,241,train
3900,21965,train
3901,377,train
3901,191,train
3901,21899,train
3901,331,train
3901,67,train
3901,421,train
3901,294,train
3901,23448,train
3901,161,train
3901,1569,train
3901,2616,train
3902,377,train
3903,241,train
3903,294,train
3904,331,train
3904,1699,train
3904,23038,train
3904,237,train
3906,377,train
3906,241,train
3906,421,train
3907,191,train
3908,241,train
3908,23221,train
3908,5009,train
3909,241,train
3910,331,train
3910,67,train
3911,21899,train
3912,299,train
3913,377,train
3914,331,train
3914,23012,train
3914,21965,train
3915,241,train
3915,1929,train
3916,21899,train
3917,294,train
3918,294,train
3918,23448,train
3918,22115,train
3918,1560,train
3918,1540,train
3919,23038,train
3920,2630,train
3920,1703,train
3920,1979,train
3920,5883,train
3921,22322,train
3921,67,train
3922,241,train
3924,21899,train
3924,954,train
3925,22322,train
3926,964,train
3926,294,train
3927,21899,train
3927,165,train
3928,241,train
3929,445,train
3929,21899,train
3929,241,train
3931,1238,train
3932,964,train
3933,241,train
3933,21965,train
3934,377,train
3934,241,train
3936,241,train
3936,1579,train
3936,407,train
3937,241,train
3937,925,train
3938,241,train
3939,377,train
3939,191,train
3940,1540,train
3941,22953,train
3942,377,train
3942,294,train
3942,1540,train
3942,21866,train
3943,241,train
3944,241,train
3944,5009,train
3945,241,train
3946,21899,train
3946,22901,train
3946,2884,train
3946,954,train
3946,1989,train
3946,22980,train
3946,294,train
3946,5596,train
3946,22325,train
3947,241,train
3947,165,train
3947,925,train
3948,23438,train
3949,1610,train
3950,165,train
3951,21899,train
3951,241,train
3951,331,train
3952,22016,train
3952,363,train
3952,421,train
3952,130,train
3952,294,train
3952,6470,train
3952,3739,train
3953,331,train
3954,23438,train
3955,241,train
3956,331,train
3956,67,train
3956,934,train
3957,241,train
3958,241,train
3958,23038,train
3958,237,train
3959,294,train
3960,241,train
3961,377,train
3961,241,train
3961,23428,train
3962,377,train
3963,1282,train
3964,5004,train
3965,22204,train
3965,294,train
3965,5009,train
3966,22438,train
3966,948,train
3966,237,train
3967,331,train
3968,331,train
3969,1551,train
3969,3359,train
3969,23056,train
3969,37,train
3969,22258,train
3969,421,train
3969,22624,train
3969,294,train
3969,23482,train
3969,22534,train
3969,22032,train
3969,22264,train
3969,22984,train
3969,1550,train
3969,2002,train
3969,534,train
3969,23332,train
3969,22181,train
3969,1226,train
3969,1540,train
3969,2746,train
3969,23438,train
3969,4724,train
3970,241,train
3971,421,train
3972,377,train
3972,331,train
3972,23050,train
3972,5634,train
3972,22524,train
3973,445,train
3973,341,train
3974,421,train
3975,241,train
3976,241,train
3977,377,train
3977,445,train
3977,939,train
3977,191,train
3977,3314,train
3977,331,train
3977,67,train
3977,421,train
3977,294,train
3977,934,train
3977,23482,train
3977,267,train
3977,1560,train
3977,1540,train
3978,21678,train
3979,331,train
3980,959,train
3981,445,train
3982,22438,train
3982,1189,train
3983,2663,train
3983,4726,train
3984,377,train
3984,294,train
3985,241,train
3986,165,train
3987,331,train
3987,67,train
3987,22762,train
3987,23103,train
3988,23233,train
3989,1551,train
3989,241,train
3990,341,train
3991,241,train
3991,331,train
3992,331,train
3992,67,train
3993,377,train
3994,22438,train
3994,22901,train
3995,1576,train
3996,241,train
3997,5004,train
3998,22264,train
3998,23234,train
3999,445,train
3999,21899,train
3999,1282,train
4000,165,train
4000,1302,train
4001,241,train
4001,23221,train
4001,421,train
4003,959,train
4004,241,train
4004,1576,train
4005,241,train
4006,23038,train
4006,22879,train
4007,241,train
4008,964,train
4008,1618,train
4008,3756,train
4008,535,train
4009,299,train
4010,1610,train
4012,241,train
4013,241,train
4014,445,train
4015,165,train
4016,21984,train
4017,331,train
4017,23482,train
4018,294,train
4019,241,train
4020,377,train
4020,191,train
4021,241,train
4022,241,train
4023,241,train
4023,267,train
4024,22680,train
4025,241,train
4026,22901,train
4026,331,train
4026,294,train
4027,294,train
4027,5004,train
4028,5717,train
4030,241,train
4030,37,train
4030,421,train
4030,1693,train
4030,533,train
4030,6470,train
4030,1569,train
4031,331,train
4032,241,train
4032,331,train
4034,445,train
4035,294,train
4036,21899,train
4036,241,train
4037,377,train
4037,241,train
4037,421,train
4038,294,train
4039,191,train
4040,22680,train
4041,241,train
4041,394,train
4042,956,train
4042,22624,train
4043,22843,train
4044,241,train
4044,165,train
4045,299,train
4046,377,train
4046,191,train
4046,331,train
4046,67,train
4046,1282,train
4046,294,train
4046,23482,train
4046,5712,train
4046,22115,train
4047,241,train
4048,377,train
4049,241,train
4050,5591,train
4050,5893,train
4051,331,train
4051,926,train
4052,22322,train
4053,377,train
4053,939,train
4054,241,train
4054,22104,train
4055,22322,train
4055,23221,train
4055,1298,train
4055,23466,train
4056,331,train
4057,241,train
4057,294,train
4058,191,train
4058,22438,train
4058,241,train
4058,22807,train
4058,23482,train
4058,2600,train
4059,1230,train
4060,241,train
4061,445,train
4062,241,train
4063,241,train
4063,22980,train
4064,331,train
4064,22624,train
4064,948,train
4065,377,train
4065,241,train
4065,165,train
4065,331,train
4065,555,train
4065,513,train
4066,241,train
4066,331,train
4066,394,train
4067,22524,train
4069,165,train
4069,1579,train
4069,23026,train
4070,241,train
4070,430,train
4070,2649,train
4070,1302,train
4071,23026,train
4072,241,train
4073,21899,train
4073,22438,train
4073,22901,train
4073,331,train
4073,956,train
